SK_ID_CURR,TARGET,kmeans_cluster,hdbscan_cluster,gaussian_mixture_cluster
333933,0,0,6,2
445901,0,0,6,0
155619,0,0,6,1
265060,1,1,-1,3
214632,0,1,-1,3
171849,1,1,-1,2
110176,0,1,6,2
395606,0,1,-1,2
397567,0,1,-1,2
152464,0,0,6,1
343812,0,0,6,1
442111,0,0,6,1
256449,0,0,-1,4
329767,0,1,-1,3
144933,0,0,6,1
317217,1,1,-1,2
127405,0,0,6,1
417022,0,0,6,0
131710,0,0,6,0
402537,0,1,6,2
382129,0,1,-1,4
335323,0,0,6,1
160001,0,0,6,1
397856,0,0,6,0
294248,0,1,-1,3
107675,0,1,-1,3
178778,0,1,-1,3
361105,0,0,-1,1
262138,0,0,6,0
179543,0,1,-1,2
183889,0,0,-1,2
122605,0,0,6,0
452218,1,0,6,0
216970,0,0,-1,2
418513,0,0,6,1
335403,0,1,-1,3
277876,0,0,6,1
110700,0,0,6,1
117432,0,0,-1,0
241554,0,0,6,2
333104,0,1,6,2
151885,0,1,0,4
428830,0,0,6,1
141616,0,0,6,2
283995,0,0,6,1
424951,0,0,6,1
334024,0,0,6,1
270725,0,0,6,0
381976,0,1,-1,4
411120,0,1,-1,3
285966,0,1,-1,3
421700,0,1,-1,4
396695,0,0,6,2
144146,0,1,-1,3
414601,0,0,6,1
347601,0,1,-1,3
209597,0,1,-1,3
381964,0,0,6,0
300450,0,0,6,1
341700,0,0,6,1
186445,0,1,-1,3
395156,0,0,6,0
269645,0,0,6,0
355711,0,0,6,0
137984,1,0,6,1
247833,0,0,-1,1
241986,0,0,6,1
123120,0,0,6,1
245145,0,0,6,0
378391,0,0,6,2
387383,0,1,-1,3
367352,0,1,-1,3
265171,0,1,-1,4
171555,0,0,6,1
272841,0,0,-1,1
337164,0,0,6,1
196428,0,0,6,1
407254,0,0,-1,4
176149,0,1,-1,3
400726,0,0,6,1
117850,0,0,6,1
232146,0,0,6,0
192312,0,0,-1,4
165893,0,1,6,2
222298,0,1,-1,3
412100,0,0,6,0
303442,0,1,-1,2
150278,0,0,6,1
382088,0,1,-1,3
248594,0,0,6,2
251636,0,0,6,1
257344,0,0,6,0
262148,0,1,-1,2
419315,1,0,6,1
300454,0,1,6,2
438428,0,0,6,0
415391,0,0,-1,0
425464,0,0,6,1
181249,0,0,6,0
213895,0,0,6,1
157742,0,1,6,2
318641,0,0,6,1
149679,0,0,6,0
429916,0,0,6,1
238511,0,0,-1,0
186306,0,0,6,1
178488,1,0,6,0
413321,0,0,6,1
313938,0,1,-1,3
375398,0,1,-1,3
185953,0,1,6,2
131797,0,0,6,1
340206,0,1,-1,3
450713,0,0,-1,2
215288,1,0,-1,2
310661,0,0,6,2
355235,0,0,6,2
155122,0,1,-1,3
207500,0,0,6,0
388006,0,0,6,1
284731,0,0,6,2
298452,0,1,-1,4
380237,0,0,-1,4
374571,0,0,6,1
354201,0,1,-1,2
331366,0,0,6,0
184763,0,0,6,1
172798,0,1,-1,3
102396,0,0,-1,2
385969,0,1,-1,3
257486,0,1,-1,3
280741,0,1,-1,3
314117,0,0,-1,2
103872,0,0,6,0
311283,0,0,6,1
149802,0,1,-1,3
335200,0,1,-1,3
302747,0,1,-1,3
412888,0,0,6,0
276036,0,1,-1,3
292117,0,1,6,2
115042,0,0,6,0
420469,0,1,-1,3
241664,1,1,4,3
415419,0,0,-1,4
255466,0,0,6,2
442135,0,0,6,0
311369,0,0,6,1
450413,0,0,6,1
349578,1,0,-1,1
118815,0,0,-1,4
419392,0,0,6,1
268372,0,0,6,1
115887,0,1,-1,3
380774,1,0,-1,1
240153,0,1,-1,3
418263,0,0,6,0
448115,0,0,6,1
278275,0,0,6,1
264165,0,0,6,1
251474,0,0,6,0
267784,0,1,-1,3
450637,0,0,-1,2
153100,0,0,6,1
390291,0,0,6,0
102502,0,0,-1,2
406810,0,0,6,0
202798,0,1,-1,2
115716,0,0,6,2
445259,0,0,6,1
354595,0,0,6,1
208350,0,1,-1,3
435332,0,1,-1,3
218237,1,0,6,0
345945,0,0,-1,4
176527,0,1,-1,3
147277,0,0,6,0
145972,0,0,6,1
314032,0,0,6,1
121605,0,0,-1,1
179521,1,1,-1,2
393893,0,0,6,0
441191,0,0,6,2
276593,0,0,6,0
453633,0,0,6,1
327980,0,1,-1,2
200508,0,0,6,2
230674,0,0,6,1
278326,0,0,6,1
224792,0,0,-1,0
435279,0,1,-1,3
341233,0,0,6,1
335283,0,1,-1,2
316978,0,1,-1,2
420922,0,1,6,2
357292,0,0,6,1
183731,0,0,6,0
100757,0,0,6,0
282403,0,1,7,2
448053,0,0,6,1
217092,0,0,6,0
172295,0,0,6,1
435025,0,0,6,1
316140,0,1,-1,2
367522,1,0,6,1
416407,0,0,6,0
299596,0,0,6,1
398262,0,1,-1,4
353742,1,0,6,2
325700,0,0,6,1
405237,0,0,6,1
263852,0,1,4,3
138789,0,1,6,2
199596,0,1,-1,3
148885,0,0,6,1
126489,0,0,-1,1
180381,0,0,6,1
216124,0,0,-1,2
185284,0,1,-1,3
257035,0,1,-1,3
412385,0,0,6,1
455111,0,0,-1,2
431936,0,0,6,1
254760,0,0,6,1
238699,0,1,-1,3
142354,0,1,-1,2
103527,0,0,-1,1
258715,0,1,-1,3
133312,0,1,6,2
390367,1,0,6,0
249901,0,1,-1,3
156939,0,1,-1,3
124668,0,0,6,2
247977,0,0,-1,1
129922,0,1,6,2
291008,0,0,6,0
297685,0,1,-1,3
260524,0,0,6,1
205006,1,1,-1,2
441282,0,0,6,1
354530,0,0,6,0
421122,0,0,-1,0
368731,0,0,6,0
171672,0,1,6,2
226101,0,1,-1,2
209523,0,1,-1,4
445815,0,0,6,2
226955,0,0,6,2
281290,0,0,6,1
336457,0,0,6,1
344624,1,0,-1,4
304124,0,0,6,0
331548,0,1,-1,3
345682,0,1,6,2
202980,0,0,6,0
319963,0,0,6,1
342839,0,0,6,1
298502,0,0,6,1
425587,0,0,6,2
132385,0,1,6,2
361973,0,1,-1,4
256409,0,0,-1,4
420321,0,0,-1,1
376467,0,0,6,1
137329,0,0,6,0
177746,0,0,6,0
431993,0,0,6,1
156076,0,0,6,1
317388,0,0,6,1
437956,0,1,-1,4
279218,0,1,-1,3
353468,0,1,1,4
300605,0,1,-1,3
143519,1,0,6,1
150583,0,0,6,0
307305,0,0,6,0
223469,0,1,-1,3
406787,0,0,6,1
354311,0,1,5,2
230508,0,1,-1,3
352916,0,0,6,0
128821,0,0,6,0
189457,0,0,6,0
315405,0,1,-1,2
131972,0,0,6,1
348612,0,0,6,2
192040,0,0,6,0
174566,0,0,6,1
203461,0,0,6,2
375044,0,0,6,1
217987,0,1,-1,2
160005,0,0,6,1
287244,0,0,6,1
148434,0,0,6,1
107940,0,1,-1,3
266376,0,0,-1,4
113065,0,0,6,1
247102,0,1,-1,3
259073,0,0,6,0
309186,0,0,-1,1
404230,0,0,6,2
334201,0,0,6,2
105590,0,1,-1,4
230773,0,0,6,0
378764,0,1,-1,3
322505,0,0,-1,1
392237,0,0,6,0
254504,0,1,6,2
446050,0,1,-1,3
349016,0,0,-1,2
171979,0,1,-1,3
424748,0,0,6,0
343951,0,1,-1,4
352017,0,1,-1,4
285278,0,0,6,0
335624,0,0,-1,2
403194,0,0,6,0
187934,0,0,-1,1
346616,0,0,6,0
154026,0,0,6,2
161840,0,1,-1,3
414103,1,0,6,1
301639,0,0,6,1
270084,0,0,6,1
289660,0,0,6,1
180151,0,0,-1,4
368373,0,0,6,2
316303,0,0,-1,1
230634,0,1,-1,3
236114,0,1,6,2
437053,0,0,-1,4
186103,0,0,6,1
147472,0,0,6,1
320143,0,0,6,1
433939,0,0,6,1
378911,0,1,6,2
110950,0,0,6,1
180618,0,1,-1,2
135119,0,1,-1,2
135566,0,0,6,2
249337,0,0,6,2
337725,0,1,6,2
414236,0,0,6,1
204007,0,1,-1,3
386927,0,1,-1,3
376422,0,1,-1,3
302262,1,1,6,2
400166,0,0,6,1
361375,0,0,6,2
357578,0,0,6,1
355469,0,1,6,2
224715,0,0,6,1
218672,0,0,6,1
111678,0,1,6,2
388167,0,1,-1,2
397164,1,0,6,0
311119,0,1,-1,3
315611,0,0,6,0
147575,0,1,-1,2
344649,1,0,-1,1
276460,0,0,6,1
227671,0,1,-1,2
356664,0,1,6,2
124229,1,0,6,1
122007,0,0,6,0
447787,0,0,6,0
367805,0,0,-1,2
225565,0,0,6,1
390033,1,0,6,0
194347,1,1,-1,3
134258,0,1,6,2
329590,0,1,6,2
231135,0,0,6,0
311215,0,0,6,2
217992,1,1,-1,3
336093,0,1,-1,2
138001,0,1,-1,3
220096,0,0,6,1
290633,0,0,6,2
454095,0,0,6,0
371635,0,0,6,1
292498,1,0,6,1
274924,0,1,6,2
103133,1,1,-1,3
155299,0,1,-1,2
193149,0,0,6,2
425575,0,1,-1,3
424554,1,0,6,1
357797,0,0,6,2
229770,1,0,6,1
221799,0,0,6,1
301217,0,1,-1,2
177216,0,0,6,1
228637,0,0,6,1
337493,0,0,6,1
232890,0,0,6,2
289963,0,0,6,1
371806,0,0,6,2
189638,0,0,6,1
291525,0,0,6,2
266806,0,0,6,0
200435,0,0,6,2
166655,0,1,6,2
211503,0,1,-1,3
153824,0,0,6,0
359950,0,0,6,1
105645,0,0,6,1
380743,0,0,6,2
434354,0,0,6,1
387602,0,1,6,2
178355,0,1,6,2
151707,0,0,6,1
438572,0,0,6,0
221087,1,0,6,1
232630,0,0,6,0
426723,0,0,-1,2
418836,0,0,6,0
310642,0,1,-1,4
326029,0,1,-1,3
173450,0,0,6,2
137691,0,0,-1,4
172087,1,1,-1,3
285702,0,0,6,0
328325,0,0,6,1
434088,0,0,6,2
158740,0,0,6,0
152675,0,0,6,0
375968,0,0,6,0
408029,0,0,6,1
277577,0,1,1,4
214173,0,0,-1,4
333858,0,0,6,0
146626,0,0,6,0
272278,0,0,6,0
389620,0,0,6,1
139124,0,0,6,0
418407,0,1,6,2
360105,0,0,6,1
371856,1,1,-1,2
197871,0,1,-1,3
199289,0,0,6,1
216229,1,0,6,2
151816,0,0,-1,4
366612,0,0,6,2
395021,0,0,6,1
232785,0,1,-1,3
208980,0,0,-1,1
280271,0,0,6,1
297634,0,0,6,1
118031,0,0,6,1
244482,0,0,6,1
298061,0,0,-1,2
244091,0,1,-1,3
147867,1,0,6,0
382555,1,0,6,2
251353,0,0,6,1
254184,0,0,6,1
433118,0,0,6,1
293805,1,0,6,0
131136,0,0,6,1
217075,0,0,6,1
432665,0,1,-1,3
405153,0,0,6,0
359857,0,1,-1,4
363127,1,0,6,2
157723,0,1,-1,2
321168,0,0,6,1
426986,0,0,6,1
439399,1,0,6,2
120565,0,0,6,0
102639,0,1,-1,2
441909,0,0,6,2
212750,0,0,6,0
136358,0,0,6,0
333424,0,1,-1,3
371682,0,1,-1,2
160462,0,1,-1,2
316539,0,1,6,2
295457,0,1,6,2
356671,0,0,6,0
426002,0,1,-1,2
316017,0,0,6,1
443622,0,0,6,1
341824,0,0,-1,2
106195,0,1,-1,4
384432,0,0,6,0
308743,0,0,-1,2
436070,0,0,-1,2
220982,0,0,6,1
125291,0,0,-1,1
412332,0,0,6,0
283992,0,0,-1,1
132584,0,0,6,1
442965,0,1,-1,3
129327,0,0,6,2
364102,0,0,6,0
211155,0,1,-1,4
394055,1,0,6,1
186648,0,1,0,2
374287,0,0,-1,2
213298,0,1,-1,3
312955,0,1,-1,3
432040,0,1,-1,3
329130,0,1,-1,3
258266,0,1,-1,4
131608,0,0,6,0
274053,0,0,6,0
124992,0,0,6,0
436498,0,0,6,1
275894,1,0,-1,2
309981,0,1,6,2
221191,0,0,6,1
352720,0,0,6,0
177858,0,0,6,0
145983,0,0,6,2
324145,0,1,6,2
358037,0,0,6,0
413738,0,0,6,1
157732,0,0,6,1
444980,0,0,6,0
392547,0,0,6,0
125442,0,0,6,1
154950,0,0,6,1
343083,0,0,6,1
118950,0,0,6,1
227362,0,1,6,2
256188,0,0,6,1
212217,0,0,-1,4
150101,0,0,6,2
382676,0,0,6,1
163858,0,0,6,1
171600,0,0,6,1
147244,0,0,6,1
157861,1,0,6,1
398471,0,0,6,2
400565,0,0,-1,1
310503,0,1,6,2
403676,0,0,6,1
395723,0,0,6,2
344061,0,0,6,2
110410,0,0,6,0
180590,0,1,-1,3
311790,0,1,-1,3
296492,1,0,6,1
366915,0,0,6,0
139071,0,0,6,1
137035,0,1,-1,2
338762,0,0,6,0
343330,0,0,-1,4
421498,0,0,6,1
309517,0,1,-1,2
103797,0,1,-1,3
375094,0,1,-1,3
292154,0,0,6,1
299814,0,0,6,1
248835,0,0,6,1
141944,0,1,-1,2
371942,0,1,-1,2
162448,0,0,6,1
134970,0,1,6,2
174247,0,0,6,0
320855,0,0,6,1
195500,0,0,6,0
136117,0,0,-1,1
104311,0,0,6,1
390252,0,1,-1,2
191660,0,0,6,0
357588,0,0,6,1
300271,1,0,6,1
101322,0,1,-1,3
301340,0,0,6,1
432939,0,0,6,1
453865,0,0,6,1
344423,0,0,-1,4
193243,0,1,-1,2
265973,0,0,6,0
234921,0,1,-1,3
171742,0,0,-1,4
271021,0,0,6,2
199481,0,0,6,1
412819,1,0,6,1
417394,0,0,6,1
186295,0,0,6,1
143919,0,0,6,1
441550,0,0,-1,0
308337,0,0,6,0
333613,0,0,-1,1
445153,0,1,-1,2
230914,0,0,6,2
450624,0,1,-1,2
203607,0,0,6,1
263181,0,1,-1,3
248127,0,0,6,1
326382,0,1,6,2
279623,0,1,6,2
376571,0,0,6,0
337595,0,1,6,2
415708,0,0,6,1
338299,1,0,-1,2
353964,0,0,6,1
264404,0,0,-1,2
115163,0,0,6,0
236487,0,1,6,2
246592,0,1,6,2
156316,1,0,6,0
191924,0,1,-1,3
296993,0,0,-1,2
132802,0,1,-1,2
200765,0,0,-1,4
383737,0,0,6,1
406226,0,1,-1,4
422601,0,0,6,1
149531,0,1,-1,2
220131,0,0,6,1
418412,0,0,6,1
327598,0,1,6,2
160802,0,1,-1,2
157824,0,0,6,1
160055,0,0,6,1
315379,0,0,6,1
357447,0,1,-1,3
415586,0,0,6,0
227935,0,0,6,0
300734,0,0,6,0
372267,0,0,6,2
190604,0,0,-1,4
322975,0,0,6,0
379098,0,0,6,1
116231,0,0,6,1
118617,0,0,6,1
298299,0,0,6,1
214449,0,0,-1,4
204655,0,0,6,2
242291,0,0,6,1
214995,0,0,6,2
295097,0,0,6,1
158896,0,1,-1,3
101406,1,1,-1,3
444833,0,0,6,0
236425,0,1,6,2
444316,1,0,-1,1
391678,0,0,6,1
395526,0,0,6,0
266470,0,0,6,1
157445,0,0,6,2
277053,0,0,6,2
313353,0,1,-1,3
158093,0,0,6,1
208640,0,0,6,1
113827,0,1,-1,3
307383,0,0,6,2
264026,0,0,6,1
282385,0,1,-1,3
377709,0,0,-1,2
302316,0,1,-1,3
226253,0,0,6,1
277273,0,0,6,1
340512,1,1,-1,3
441525,0,1,-1,4
448034,0,1,-1,3
310374,0,0,6,1
185057,0,0,6,1
203474,0,1,1,4
345293,0,1,6,2
215558,0,0,6,0
302468,0,1,-1,2
214904,0,1,-1,4
267701,1,1,-1,3
199906,1,0,6,0
415735,0,0,-1,2
348222,0,0,6,0
433040,1,1,6,2
200790,0,0,6,1
434404,0,1,-1,3
330306,0,1,-1,3
191691,0,1,-1,3
204138,0,0,-1,2
382722,0,0,6,0
109325,0,0,6,0
180623,0,0,6,1
363235,0,1,-1,2
392720,0,1,-1,3
449968,0,1,-1,3
420302,0,1,-1,3
449598,0,1,6,2
259288,1,1,-1,3
300219,0,1,6,2
184259,0,0,6,0
270469,0,1,-1,3
411345,0,1,-1,3
442355,0,1,-1,3
444339,0,0,6,0
191131,0,0,6,1
195555,0,1,-1,3
391005,0,0,6,0
173402,0,1,-1,3
154451,0,0,6,2
154948,0,0,6,0
118017,0,0,6,0
106099,0,0,6,1
213964,0,1,-1,3
352572,0,0,-1,1
160108,0,1,-1,2
367213,1,1,6,2
109785,0,0,6,1
122400,0,0,6,0
168509,0,0,6,2
192388,0,0,6,1
371398,0,1,-1,3
374952,0,0,6,1
319159,0,0,-1,2
173659,0,0,6,0
419081,0,0,6,2
145746,0,0,6,1
214839,0,0,6,2
298582,1,0,-1,1
232430,1,1,6,2
339919,0,1,5,3
389908,1,1,-1,3
386976,0,0,6,0
108982,0,0,6,1
398121,0,0,6,0
412162,0,0,6,0
101959,0,1,-1,3
150795,0,1,0,2
178839,0,0,6,1
395885,0,0,6,1
231173,0,0,-1,4
226411,0,1,-1,3
304234,0,0,6,0
412258,1,0,6,1
177723,1,1,-1,3
110862,1,0,6,0
237348,0,0,6,1
143382,0,0,-1,2
112854,0,0,6,1
166816,0,0,-1,4
102778,0,0,-1,1
451526,1,0,-1,2
329869,0,0,6,1
116211,1,1,-1,3
190005,0,0,6,2
304958,0,0,6,2
187190,0,0,6,1
260118,0,0,6,0
434305,1,0,6,0
419445,0,1,-1,2
200029,0,0,-1,1
167422,0,0,6,1
217717,0,1,-1,3
406714,0,0,6,0
414197,0,0,6,0
299005,1,1,6,2
367681,0,1,-1,3
271104,0,0,-1,4
432249,0,0,6,1
357913,0,0,-1,2
434000,0,1,6,2
321573,0,0,6,1
370510,0,0,6,2
109903,0,0,6,2
221820,0,0,6,0
277840,0,1,-1,2
251060,0,1,-1,3
126300,0,1,-1,2
338586,0,0,-1,1
350771,0,0,6,1
133350,0,0,6,1
112620,0,1,-1,3
435538,0,0,6,0
311013,0,0,-1,4
261754,0,1,6,2
339742,0,0,6,1
304105,0,1,-1,2
439052,0,1,-1,3
229996,0,1,6,2
215316,1,0,-1,4
392602,0,0,6,1
106085,0,0,6,1
274372,0,0,6,1
449474,0,0,6,1
298259,0,0,6,1
198822,0,0,6,1
136816,0,1,6,2
299555,0,0,6,0
202417,0,0,6,1
451881,0,0,6,1
225433,0,1,-1,2
195119,0,1,-1,2
221312,0,1,-1,2
103395,0,1,-1,2
438198,0,0,6,1
326991,0,0,6,2
279869,0,0,-1,1
430687,0,0,6,2
156534,0,0,6,0
269152,0,0,6,2
322238,0,1,-1,2
108865,0,1,-1,2
431676,0,0,6,0
146735,0,1,-1,4
336259,0,0,-1,1
399629,0,0,-1,4
155586,0,0,6,0
422831,0,0,6,1
180745,0,0,-1,2
343279,0,1,6,2
135603,1,0,6,1
403406,0,0,6,1
448985,0,0,6,1
135665,0,0,6,1
317155,0,0,6,0
297175,0,1,1,4
252922,0,1,-1,3
311896,0,1,6,2
432717,0,0,6,1
299278,0,0,6,0
390626,0,0,6,1
141664,0,0,-1,2
414842,0,1,6,2
102920,0,1,-1,3
176954,0,1,-1,3
295188,0,0,6,1
140169,0,1,-1,2
217157,0,1,-1,3
218146,0,1,-1,3
339157,0,0,6,1
285586,0,0,-1,1
152117,0,0,6,2
323589,0,0,6,0
308032,0,0,6,1
367204,0,1,6,2
247574,0,0,6,0
375532,0,0,6,0
415884,1,1,-1,2
410002,0,0,6,1
286351,0,0,6,1
167643,0,0,6,0
428689,1,1,-1,4
356820,0,1,-1,3
191563,0,0,6,0
156380,0,1,6,2
434881,0,0,6,0
234332,0,1,-1,3
357426,0,0,6,1
181241,0,1,6,2
286205,0,0,6,2
337550,0,0,6,2
257189,0,0,6,1
412426,0,0,6,0
159776,0,0,6,1
203047,1,1,-1,3
396262,0,0,6,1
239532,1,1,-1,3
317101,0,0,6,1
336880,0,0,6,1
389279,0,0,6,2
350815,1,0,6,0
372302,0,0,6,1
294863,1,0,6,1
345528,0,0,6,1
376903,0,0,6,1
329584,0,0,6,0
224173,0,0,6,0
372089,0,0,6,2
200282,0,0,6,2
332239,0,1,-1,2
313717,0,0,6,1
168965,0,0,6,1
417104,0,1,-1,3
182491,0,0,6,2
160499,0,1,1,4
352908,0,0,6,0
397319,0,0,6,2
204082,0,0,6,1
206355,0,1,-1,3
190203,0,0,-1,1
212256,1,0,6,1
337134,0,1,-1,3
224617,0,1,-1,3
438635,0,0,6,1
161532,0,1,6,2
176389,0,0,6,0
449985,0,0,-1,4
450353,0,0,6,1
446896,1,1,-1,2
246944,0,0,6,0
278950,0,1,-1,3
271209,0,1,6,2
284515,0,1,-1,3
269578,0,0,6,1
296107,0,1,-1,3
159625,0,1,-1,3
218019,0,0,6,1
375249,0,0,6,1
150774,0,0,6,1
304023,0,1,-1,3
338315,0,0,6,0
450202,0,1,-1,2
375793,0,0,6,1
356605,0,0,6,1
223035,0,0,6,0
141926,0,1,-1,3
284921,0,0,6,1
159983,0,1,-1,3
222271,0,0,-1,0
144214,0,0,6,0
326747,0,0,-1,2
321782,0,0,6,1
105536,0,1,-1,3
219228,0,1,6,2
269002,0,0,6,1
140233,0,0,6,2
302495,0,1,-1,3
437498,0,0,6,1
114243,0,0,6,2
336354,0,0,6,0
200334,0,0,6,0
343146,0,1,-1,2
117749,0,0,6,2
290684,0,0,6,0
108314,0,0,6,1
222374,0,1,-1,3
326001,0,0,6,1
331271,0,0,6,1
103965,0,0,6,1
339200,0,0,6,1
271650,0,0,6,2
124496,0,0,6,2
219496,0,0,6,0
404167,1,0,6,0
315685,0,1,-1,2
153225,0,1,7,2
449241,0,0,-1,1
423831,0,0,6,1
243142,0,0,6,0
242510,0,0,6,1
442999,0,0,6,0
375679,0,1,-1,2
180040,0,1,-1,3
283379,0,0,6,1
239202,0,1,-1,3
404366,0,0,6,1
412911,0,0,6,1
239215,0,1,-1,3
276065,0,0,6,2
366912,1,0,6,1
383382,0,1,-1,2
243084,0,0,6,1
288839,0,0,6,1
357290,0,0,6,0
270730,0,0,6,2
113698,0,1,-1,3
210861,0,0,6,0
134837,0,0,6,2
361448,0,0,6,1
179947,0,1,-1,3
427119,0,1,6,2
196215,0,0,6,1
421563,0,0,6,0
366894,0,1,-1,4
437778,0,1,-1,3
334254,0,0,6,1
111480,0,0,6,2
238423,0,0,6,1
221352,0,0,6,1
287261,0,1,-1,3
109587,0,1,1,4
283099,0,0,6,2
309698,0,1,-1,3
124863,0,0,6,1
288486,0,0,6,0
369280,0,0,6,0
268795,0,0,6,1
252309,0,1,-1,2
266127,0,0,6,1
371316,0,0,-1,2
359868,1,0,-1,4
245609,0,1,-1,3
160698,0,1,-1,4
304136,0,0,6,2
312893,0,0,6,1
125958,0,0,6,1
265859,0,0,6,2
118501,0,0,6,1
381290,0,0,6,1
324889,0,1,-1,3
149530,0,0,6,0
251499,0,0,6,1
135277,0,0,6,1
319641,0,1,-1,2
449414,0,1,-1,3
200717,0,0,6,1
359636,0,0,-1,2
274997,0,0,6,2
261805,0,0,-1,2
419771,0,0,6,0
291703,0,1,-1,3
453754,0,0,-1,2
377237,0,0,6,1
194773,0,1,-1,3
428535,1,1,-1,2
287458,0,1,-1,3
414829,0,0,6,1
352130,1,1,-1,4
430715,0,0,-1,2
125344,0,0,6,1
257043,0,1,-1,3
103257,0,1,-1,3
432064,0,0,-1,1
443302,0,1,6,2
176729,0,0,6,0
340517,0,0,6,0
211856,0,0,-1,1
254287,0,0,-1,2
289724,0,1,-1,4
201920,0,0,6,1
188679,0,1,-1,3
100004,0,0,6,0
206719,0,1,-1,3
326333,0,0,6,1
219185,0,0,6,1
283817,0,1,-1,3
365803,0,0,-1,1
162966,0,1,6,2
354275,0,0,6,1
346845,0,0,6,1
250619,0,0,-1,2
144515,0,0,6,0
337288,0,0,6,0
402156,0,1,-1,2
379671,0,0,6,0
214580,0,0,6,1
250407,0,0,-1,4
197028,0,1,-1,2
186416,0,0,6,1
172617,0,1,-1,2
239850,0,0,-1,1
102734,0,1,6,2
130594,0,1,-1,2
171689,1,0,6,0
112536,0,0,6,2
446748,0,0,6,0
438045,0,0,6,0
296276,0,0,6,0
122970,0,0,-1,4
307041,0,0,-1,2
316882,0,0,6,2
138500,0,0,6,0
114336,0,0,6,1
171753,0,0,6,1
391770,0,0,6,1
144550,0,0,6,1
228408,0,0,6,1
263374,0,1,-1,2
186389,0,0,-1,2
410545,0,0,6,1
137270,0,0,6,1
112155,0,0,6,0
200459,0,0,6,2
416798,0,0,6,1
275157,0,1,6,2
281911,0,0,6,1
247218,0,0,6,1
345365,0,0,6,1
122005,1,0,6,1
430269,1,0,6,1
344724,0,0,6,0
387129,0,0,6,1
398799,0,0,6,0
333295,0,1,-1,3
367584,0,0,6,0
151136,0,1,-1,3
204807,0,0,-1,2
419883,0,0,6,2
206624,0,1,-1,3
284722,0,0,6,1
431164,0,1,6,2
326300,0,1,-1,3
341331,0,0,6,2
380145,0,0,6,1
307324,0,0,-1,1
414981,0,0,-1,4
417836,0,0,6,1
438217,0,0,6,2
159062,1,0,6,1
282065,0,1,6,2
252099,0,0,6,1
376109,0,0,6,0
169540,0,0,6,1
450833,0,0,6,1
130364,0,1,6,2
197746,0,1,-1,3
327608,0,0,6,0
210845,0,1,-1,2
450577,0,0,6,1
218494,0,1,-1,2
172078,0,1,-1,3
372380,0,1,-1,3
210154,0,0,6,2
418385,0,0,6,0
251729,1,0,6,1
429156,0,0,6,2
279999,0,0,-1,4
388316,0,1,-1,2
157263,0,0,6,1
339909,0,1,6,2
264310,0,0,6,0
280979,0,0,6,1
448907,0,1,-1,2
404542,0,0,6,0
169281,0,1,-1,3
226976,0,0,6,0
125279,1,0,6,0
367655,0,0,6,1
450459,0,1,6,2
451071,0,0,6,1
203583,0,0,6,1
158244,1,1,-1,2
346051,0,1,-1,4
175466,0,0,6,1
265239,1,0,6,2
355954,0,0,6,0
236264,0,0,6,0
177603,0,0,-1,1
212252,0,0,6,1
281931,0,0,6,2
358038,0,0,6,0
173336,0,0,6,1
127624,0,1,-1,3
394181,0,0,6,2
178143,0,1,-1,4
112009,0,0,6,1
248534,0,0,6,0
353074,0,0,-1,2
236635,0,1,-1,4
406589,0,1,-1,2
331749,0,0,-1,2
280567,0,1,-1,3
172519,0,0,6,1
296930,0,0,6,1
374209,0,0,6,1
324890,0,0,-1,1
188581,0,0,6,1
381268,0,0,6,1
135384,0,0,6,1
288543,0,0,6,1
120522,0,1,1,4
450488,0,0,6,2
380682,0,0,6,1
405105,0,0,6,2
230019,0,0,6,1
356713,0,1,-1,4
208945,0,0,6,1
253836,0,0,6,0
447647,0,0,6,0
183739,0,1,-1,2
356815,0,1,-1,3
455588,0,1,-1,3
361976,0,0,-1,4
303373,0,1,-1,4
393652,0,0,6,1
242472,1,1,-1,4
158733,0,0,-1,2
319965,1,1,-1,4
354761,0,0,6,1
255367,0,0,6,0
200703,0,1,-1,3
271315,0,0,6,2
163564,0,0,6,2
274277,0,0,6,1
385240,0,0,6,0
314360,0,0,6,0
120586,0,0,6,2
182804,1,0,6,1
419140,0,1,-1,3
416109,0,1,-1,3
249036,0,1,-1,4
431183,0,0,6,0
156054,1,1,-1,3
104995,0,0,6,1
410082,0,1,6,2
225490,0,0,-1,1
254588,0,0,6,0
360092,0,1,-1,3
353226,0,1,6,2
315465,0,0,6,1
107026,0,0,6,1
186862,0,1,-1,3
140105,0,0,6,1
240367,0,1,-1,3
405150,0,0,6,0
446344,0,1,-1,3
265257,0,1,-1,3
170679,0,0,6,1
377445,0,0,6,2
271454,0,1,4,3
408022,0,0,6,0
374274,0,0,6,0
142474,1,0,6,0
230851,0,1,-1,2
382022,0,0,-1,4
401370,1,0,6,1
416590,0,0,6,2
354388,0,1,-1,3
402464,0,1,-1,3
381994,0,0,6,2
425172,0,1,6,2
443203,0,1,6,2
409160,0,0,-1,2
240939,0,1,-1,2
286542,0,0,6,0
326311,0,1,-1,3
128200,0,1,-1,2
251402,1,0,-1,1
333460,0,0,-1,4
297483,0,0,6,1
360047,0,1,-1,3
378896,0,1,6,2
171751,0,0,6,0
103401,0,1,-1,3
169767,0,0,6,1
142468,0,0,6,0
274812,0,1,7,2
343530,0,0,6,1
335335,0,0,6,1
387660,1,1,-1,3
169055,0,1,-1,3
